seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
161,26,13,0,0,0,0,0,0,0,0
107,26,13,clash_tap,1330,871,246,1266,702,832,0
93,26,13,0,0,0,0,0,0,0,0
161,26,14,match_tap,1989,1573,549,1319,1207,0,0
39,26,14,0,0,0,0,0,0,0,0
107,26,14,0,0,0,0,0,0,0,0
93,26,14,0,0,0,0,0,0,0,0
191,26,15,0,0,0,0,0,0,0,0
0,26,15,0,0,0,0,0,0,0,0
167,26,15,0,0,0,0,0,0,0,0
33,26,15,clash_this,1593,1743,0,762,601,217,0
9,26,16,0,0,0,0,0,0,0,0
191,26,16,match_this,0,1199,215,1093,719,1275,0
33,26,16,0,0,0,0,0,0,0,0
167,26,16,0,0,0,0,0,0,0,0
0,26,17,0,0,0,0,0,0,0,0
143,26,17,0,0,0,0,0,0,0,0
173,26,17,clash_tap,1065,869,425,1531,1210,1776,0
27,26,17,0,0,0,0,0,0,0,0
57,26,18,match_tap,577,190,0,1213,397,1474,0
143,26,18,0,0,0,0,0,0,0,0
0,26,18,0,0,0,0,0,0,0,0
173,26,18,0,0,0,0,0,0,0,0
53,26,19,0,0,0,0,0,0,0,0
53,26,19,0,0,0,0,0,0,0,0
107,26,19,0,0,0,0,0,0,0,0
93,26,19,clash_this,0,947,0,323,598,1196,0
147,26,20,0,0,0,0,0,0,0,0
53,26,20,match_this,994,465,342,358,381,797,0
93,26,20,0,0,0,0,0,0,0,0
93,26,20,0,0,0,0,0,0,0,0
147,26,21,0,0,0,0,0,0,0,0
147,26,21,0,0,0,0,0,0,0,0
185,26,21,clash_tap,1466,1500,214,412,411,0,0
15,26,21,0,0,0,0,0,0,0,0
147,26,22,match_tap,0,1992,0,750,0,0,0
53,26,22,0,0,0,0,0,0,0,0
0,26,22,0,0,0,0,0,0,0,0
185,26,22,0,0,0,0,0,0,0,0
27,26,23,0,0,0,0,0,0,0,0
0,26,23,0,0,0,0,0,0,0,0
43,26,23,0,0,0,0,0,0,0,0
157,26,23,clash_this,1938,0,254,826,624,0,0
173,26,24,0,0,0,0,0,0,0,0
27,26,24,match_this,0,576,201,425,529,1528,0
157,26,24,0,0,0,0,0,0,0,0
43,26,24,0,0,0,0,0,0,0,0
0,26,25,0,0,0,0,0,0,0,0
113,26,25,0,0,0,0,0,0,0,0
79,26,25,clash_tap,0,1149,0,1838,1030,1648,0
121,26,25,0,0,0,0,0,0,0,0
113,26,26,match_tap,1746,719,190,807,502,854,0
87,26,26,0,0,0,0,0,0,0,0
79,26,26,0,0,0,0,0,0,0,0
79,26,26,0,0,0,0,0,0,0,0
3,26,27,0,0,0,0,0,0,0,0
0,26,27,0,0,0,0,0,0,0,0
33,26,27,0,0,0,0,0,0,0,0
167,26,27,clash_this,1501,1510,0,818,237,517,0
197,26,28,0,0,0,0,0,0,0,0
3,26,28,match_this,0,1023,240,947,990,1512,0
167,26,28,0,0,0,0,0,0,0,0
0,26,28,0,0,0,0,0,0,0,0
127,26,29,0,0,0,0,0,0,0,0
127,26,29,0,0,0,0,0,0,0,0
7,26,29,clash_tap,0,766,292,1418,692,81,0
193,26,29,0,0,0,0,0,0,0,0
127,26,30,match_tap,1263,0,235,546,588,924,0
73,26,30,0,0,0,0,0,0,0,0
7,26,30,0,0,0,0,0,0,0,0
7,26,30,0,0,0,0,0,0,0,0
153,26,31,0,0,0,0,0,0,0,0
153,26,31,0,0,0,0,0,0,0,0
67,26,31,0,0,0,0,0,0,0,0
133,26,31,clash_this,708,204,0,669,1456,296,0
47,26,32,0,0,0,0,0,0,0,0
153,26,32,match_this,0,961,223,592,595,636,0
133,26,32,0,0,0,0,0,0,0,0
133,26,32,0,0,0,0,0,0,0,0
0,26,33,0,0,0,0,0,0,0,0
21,26,33,0,0,0,0,0,0,0,0
177,26,33,clash_tap,1422,0,119,543,539,0,0
23,26,33,0,0,0,0,0,0,0,0
21,26,34,match_tap,1293,0,126,1794,789,1229,0
179,26,34,0,0,0,0,0,0,0,0
0,26,34,0,0,0,0,0,0,0,0
177,26,34,0,0,0,0,0,0,0,0
73,26,35,0,0,0,0,0,0,0,0
73,26,35,0,0,0,0,0,0,0,0
79,26,35,0,0,0,0,0,0,0,0
121,26,35,clash_this,0,805,200,635,419,878,0
127,26,36,0,0,0,0,0,0,0,0
73,26,36,match_this,0,746,180,738,212,1214,0
121,26,36,0,0,0,0,0,0,0,0
121,26,36,0,0,0,0,0,0,0,0
0,26,37,0,0,0,0,0,0,0,0
97,26,37,0,0,0,0,0,0,0,0
37,26,37,clash_tap,1996,0,134,640,842,776,0
163,26,37,0,0,0,0,0,0,0,0
97,26,38,match_tap,0,735,204,354,777,1044,0
103,26,38,0,0,0,0,0,0,0,0
0,26,38,0,0,0,0,0,0,0,0
37,26,38,0,0,0,0,0,0,0,0
87,26,39,0,0,0,0,0,0,0,0
0,26,39,0,0,0,0,0,0,0,0
137,26,39,0,0,0,0,0,0,0,0
63,26,39,clash_this,0,1692,0,0,798,1421,0
113,26,40,0,0,0,0,0,0,0,0
87,26,40,match_this,1687,1334,0,596,609,751,0
63,26,40,0,0,0,0,0,0,0,0
0,26,40,0,0,0,0,0,0,0,0
103,27,1,0,0,0,0,0,0,0,0
103,27,1,match_this,1055,0,302,902,99,1112,0
183,27,1,0,0,0,0,0,0,0,0
17,27,1,0,0,0,0,0,0,0,0
103,27,2,0,0,0,0,0,0,0,0
97,27,2,0,0,0,0,0,0,0,0
183,27,2,0,0,0,0,0,0,0,0
183,27,2,clash_this,533,187,157,1027,105,1534,0
81,27,3,match_tap,851,717,479,1012,775,1901,0
81,27,3,0,0,0,0,0,0,0,0
187,27,3,0,0,0,0,0,0,0,0
13,27,3,0,0,0,0,0,0,0,0
119,27,4,0,0,0,0,0,0,0,0
81,27,4,0,0,0,0,0,0,0,0
13,27,4,clash_tap,1287,1051,283,1486,800,1567,0
13,27,4,0,0,0,0,0,0,0,0
119,27,5,0,0,0,0,0,0,0,0
119,27,5,0,0,0,0,0,0,0,0
67,27,5,0,0,0,0,0,0,0,0
133,27,5,0,0,0,0,0,0,0,0
119,27,6,0,0,0,0,0,0,0,0
81,27,6,0,0,0,0,0,0,0,0
67,27,6,0,0,0,0,0,0,0,0
67,27,6,0,0,0,0,0,0,0,0
141,27,7,match_tap,1300,909,271,489,0,1704,0
141,27,7,0,0,0,0,0,0,0,0
151,27,7,0,0,0,0,0,0,0,0
49,27,7,0,0,0,0,0,0,0,0
59,27,8,0,0,0,0,0,0,0,0
141,27,8,0,0,0,0,0,0,0,0
49,27,8,clash_tap,1635,782,260,482,425,243,0
49,27,8,0,0,0,0,0,0,0,0
139,27,9,0,0,0,0,0,0,0,0
139,27,9,match_this,315,0,212,596,256,1060,0
17,27,9,0,0,0,0,0,0,0,0
183,27,9,0,0,0,0,0,0,0,0
139,27,10,0,0,0,0,0,0,0,0
61,27,10,0,0,0,0,0,0,0,0
0,27,10,0,0,0,0,0,0,0,0
17,27,10,clash_this,1072,0,0,855,0,911,0
43,27,11,match_tap,1394,874,248,646,443,1014,0
0,27,11,0,0,0,0,0,0,0,0
3,27,11,0,0,0,0,0,0,0,0
197,27,11,0,0,0,0,0,0,0,0
157,27,12,0,0,0,0,0,0,0,0
43,27,12,0,0,0,0,0,0,0,0
197,27,12,clash_tap,937,0,91,406,1025,1029,0
197,27,12,0,0,0,0,0,0,0,0
0,27,13,0,0,0,0,0,0,0,0
161,27,13,match_this,497,257,355,1163,459,957,0
107,27,13,0,0,0,0,0,0,0,0
93,27,13,0,0,0,0,0,0,0,0
161,27,14,0,0,0,0,0,0,0,0
39,27,14,0,0,0,0,0,0,0,0
107,27,14,0,0,0,0,0,0,0,0
107,27,14,clash_this,641,512,0,368,100,994,0
191,27,15,match_tap,983,234,0,277,251,633,0
0,27,15,0,0,0,0,0,0,0,0
167,27,15,0,0,0,0,0,0,0,0
33,27,15,0,0,0,0,0,0,0,0
9,27,16,0,0,0,0,0,0,0,0
191,27,16,0,0,0,0,0,0,0,0
33,27,16,clash_tap,1901,1358,368,485,1205,790,0
167,27,16,0,0,0,0,0,0,0,0
0,27,17,0,0,0,0,0,0,0,0
57,27,17,match_this,1176,0,127,341,842,180,0
173,27,17,0,0,0,0,0,0,0,0
27,27,17,0,0,0,0,0,0,0,0
57,27,18,0,0,0,0,0,0,0,0
143,27,18,0,0,0,0,0,0,0,0
0,27,18,0,0,0,0,0,0,0,0
173,27,18,clash_this,361,597,0,456,612,1726,0
53,27,19,match_tap,554,154,220,622,313,1865,0
53,27,19,0,0,0,0,0,0,0,0
107,27,19,0,0,0,0,0,0,0,0
93,27,19,0,0,0,0,0,0,0,0
147,27,20,0,0,0,0,0,0,0,0
53,27,20,0,0,0,0,0,0,0,0
93,27,20,clash_tap,1349,0,151,261,154,1011,0
93,27,20,0,0,0,0,0,0,0,0
147,27,21,0,0,0,0,0,0,0,0
147,27,21,0,0,0,0,0,0,0,0
185,27,21,0,0,0,0,0,0,0,0
15,27,21,0,0,0,0,0,0,0,0
147,27,22,0,0,0,0,0,0,0,0
53,27,22,0,0,0,0,0,0,0,0
0,27,22,0,0,0,0,0,0,0,0
185,27,22,clash_this,804,128,0,0,195,1986,0
27,27,23,0,0,0,0,0,0,0,0
0,27,23,0,0,0,0,0,0,0,0
43,27,23,0,0,0,0,0,0,0,0
157,27,23,0,0,0,0,0,0,0,0
173,27,24,0,0,0,0,0,0,0,0
27,27,24,0,0,0,0,0,0,0,0
157,27,24,clash_tap,0,567,112,331,561,1603,0
43,27,24,0,0,0,0,0,0,0,0
0,27,25,0,0,0,0,0,0,0,0
113,27,25,0,0,0,0,0,0,0,0
79,27,25,0,0,0,0,0,0,0,0
121,27,25,0,0,0,0,0,0,0,0
113,27,26,0,0,0,0,0,0,0,0
87,27,26,0,0,0,0,0,0,0,0
79,27,26,0,0,0,0,0,0,0,0
79,27,26,0,0,0,0,0,0,0,0
3,27,27,match_tap,817,339,160,464,331,1191,0
0,27,27,0,0,0,0,0,0,0,0
33,27,27,0,0,0,0,0,0,0,0
167,27,27,0,0,0,0,0,0,0,0
197,27,28,0,0,0,0,0,0,0,0
3,27,28,0,0,0,0,0,0,0,0
167,27,28,clash_tap,439,911,0,919,572,739,0
0,27,28,0,0,0,0,0,0,0,0
127,27,29,0,0,0,0,0,0,0,0
127,27,29,match_this,0,1024,348,600,767,1372,0
7,27,29,0,0,0,0,0,0,0,0
193,27,29,0,0,0,0,0,0,0,0
127,27,30,0,0,0,0,0,0,0,0
73,27,30,0,0,0,0,0,0,0,0
7,27,30,0,0,0,0,0,0,0,0
7,27,30,clash_this,1592,0,188,418,486,1525,0
153,27,31,match_tap,539,637,0,746,754,0,0
153,27,31,0,0,0,0,0,0,0,0
67,27,31,0,0,0,0,0,0,0,0
133,27,31,0,0,0,0,0,0,0,0
47,27,32,0,0,0,0,0,0,0,0
153,27,32,0,0,0,0,0,0,0,0
133,27,32,clash_tap,844,209,134,796,612,1697,0
133,27,32,0,0,0,0,0,0,0,0
0,27,33,0,0,0,0,0,0,0,0
21,27,33,match_this,1843,0,0,567,394,1914,0
177,27,33,0,0,0,0,0,0,0,0
23,27,33,0,0,0,0,0,0,0,0
21,27,34,0,0,0,0,0,0,0,0
179,27,34,0,0,0,0,0,0,0,0
0,27,34,0,0,0,0,0,0,0,0
177,27,34,clash_this,991,498,0,427,686,1377,0
73,27,35,match_tap,1735,1059,0,564,393,1259,0
73,27,35,0,0,0,0,0,0,0,0
79,27,35,0,0,0,0,0,0,0,0
121,27,35,0,0,0,0,0,0,0,0
127,27,36,0,0,0,0,0,0,0,0
73,27,36,0,0,0,0,0,0,0,0
121,27,36,clash_tap,692,201,237,0,787,1296,0
121,27,36,0,0,0,0,0,0,0,0
0,27,37,0,0,0,0,0,0,0,0
97,27,37,match_this,1340,0,199,468,716,783,0
37,27,37,0,0,0,0,0,0,0,0
163,27,37,0,0,0,0,0,0,0,0
97,27,38,0,0,0,0,0,0,0,0
103,27,38,0,0,0,0,0,0,0,0
0,27,38,0,0,0,0,0,0,0,0
37,27,38,clash_this,1225,0,276,702,449,594,0
87,27,39,match_tap,825,301,216,1786,433,1093,0
0,27,39,0,0,0,0,0,0,0,0
137,27,39,0,0,0,0,0,0,0,0
63,27,39,0,0,0,0,0,0,0,0
113,27,40,0,0,0,0,0,0,0,0
87,27,40,0,0,0,0,0,0,0,0
63,27,40,clash_tap,0,578,280,756,944,528,0
0,27,40,0,0,0,0,0,0,0,0
103,28,1,0,0,0,0,0,0,0,0
103,28,1,0,0,0,0,0,0,0,0
183,28,1,0,0,0,0,0,0,0,0
183,28,1,clash_this,1097,1441,466,249,300,1585,449
103,28,2,0,0,0,0,0,0,0,0
103,28,2,match_this,1314,587,446,412,223,1219,0
183,28,2,0,0,0,0,0,0,0,0
183,28,2,0,0,0,0,0,0,0,0
81,28,3,0,0,0,0,0,0,0,0
81,28,3,0,0,0,0,0,0,0,0
13,28,3,clash_tap,1122,344,0,122,577,1154,0
13,28,3,0,0,0,0,0,0,0,0
81,28,4,match_tap,1048,796,0,190,276,631,0
81,28,4,0,0,0,0,0,0,0,0
13,28,4,0,0,0,0,0,0,0,0
13,28,4,0,0,0,0,0,0,0,0
119,28,5,0,0,0,0,0,0,0,0
119,28,5,0,0,0,0,0,0,0,0
67,28,5,0,0,0,0,0,0,0,0
67,28,5,clash_this,0,347,0,518,0,1270,0
119,28,6,0,0,0,0,0,0,0,0
119,28,6,match_this,1058,548,191,226,307,1517,0
67,28,6,0,0,0,0,0,0,0,0
67,28,6,0,0,0,0,0,0,0,0
141,28,7,0,0,0,0,0,0,0,0
141,28,7,0,0,0,0,0,0,0,0
49,28,7,clash_tap,291,605,0,476,420,0,0
49,28,7,0,0,0,0,0,0,0,0
141,28,8,match_tap,911,550,0,245,207,0,0
141,28,8,0,0,0,0,0,0,0,0
49,28,8,0,0,0,0,0,0,0,0
49,28,8,0,0,0,0,0,0,0,0
139,28,9,0,0,0,0,0,0,0,0
139,28,9,0,0,0,0,0,0,0,0
17,28,9,0,0,0,0,0,0,0,0
17,28,9,clash_this,0,485,0,209,259,842,0
139,28,10,0,0,0,0,0,0,0,0
139,28,10,match_this,1262,503,0,178,479,544,0
0,28,10,0,0,0,0,0,0,0,0
17,28,10,0,0,0,0,0,0,0,0
43,28,11,0,0,0,0,0,0,0,0
0,28,11,0,0,0,0,0,0,0,0
197,28,11,clash_tap,1280,1072,0,155,388,549,0
197,28,11,0,0,0,0,0,0,0,0
43,28,12,match_tap,571,0,192,129,292,677,0
43,28,12,0,0,0,0,0,0,0,0
197,28,12,0,0,0,0,0,0,0,0
197,28,12,0,0,0,0,0,0,0,0
0,28,13,0,0,0,0,0,0,0,0
161,28,13,0,0,0,0,0,0,0,0
107,28,13,0,0,0,0,0,0,0,0
107,28,13,clash_this,1171,544,0,230,234,1617,0
161,28,14,0,0,0,0,0,0,0,0
161,28,14,match_this,1358,559,0,247,374,1064,0
107,28,14,0,0,0,0,0,0,0,0
107,28,14,0,0,0,0,0,0,0,0
191,28,15,0,0,0,0,0,0,0,0
0,28,15,0,0,0,0,0,0,0,0
33,28,15,clash_tap,945,176,0,116,177,625,0
33,28,15,0,0,0,0,0,0,0,0
191,28,16,match_tap,0,0,559,465,338,1685,0
191,28,16,0,0,0,0,0,0,0,0
33,28,16,0,0,0,0,0,0,0,0
167,28,16,0,0,0,0,0,0,0,0
0,28,17,0,0,0,0,0,0,0,0
57,28,17,0,0,0,0,0,0,0,0
173,28,17,0,0,0,0,0,0,0,0
173,28,17,clash_this,760,249,183,358,613,1411,0
57,28,18,0,0,0,0,0,0,0,0
57,28,18,match_this,333,712,0,273,287,629,0
0,28,18,0,0,0,0,0,0,0,0
173,28,18,0,0,0,0,0,0,0,0
53,28,19,0,0,0,0,0,0,0,0
53,28,19,0,0,0,0,0,0,0,0
93,28,19,clash_tap,1850,566,138,479,324,1468,0
93,28,19,0,0,0,0,0,0,0,0
53,28,20,match_tap,306,146,0,159,206,1170,0
53,28,20,0,0,0,0,0,0,0,0
93,28,20,0,0,0,0,0,0,0,0
93,28,20,0,0,0,0,0,0,0,0
147,28,21,0,0,0,0,0,0,0,0
147,28,21,0,0,0,0,0,0,0,0
185,28,21,0,0,0,0,0,0,0,0
185,28,21,clash_this,684,0,0,0,414,366,0
147,28,22,0,0,0,0,0,0,0,0
147,28,22,match_this,293,1430,0,298,833,145,0
0,28,22,0,0,0,0,0,0,0,0
185,28,22,0,0,0,0,0,0,0,0
27,28,23,0,0,0,0,0,0,0,0
0,28,23,0,0,0,0,0,0,0,0
157,28,23,clash_tap,1177,1900,0,562,303,1603,0
157,28,23,0,0,0,0,0,0,0,0
27,28,24,match_tap,1003,622,153,216,325,898,0
27,28,24,0,0,0,0,0,0,0,0
157,28,24,0,0,0,0,0,0,0,0
43,28,24,0,0,0,0,0,0,0,0
0,28,25,0,0,0,0,0,0,0,0
113,28,25,0,0,0,0,0,0,0,0
79,28,25,0,0,0,0,0,0,0,0
79,28,25,clash_this,0,692,259,833,634,1260,0
113,28,26,0,0,0,0,0,0,0,0
113,28,26,match_this,805,531,0,0,209,1184,0
79,28,26,0,0,0,0,0,0,0,0
79,28,26,0,0,0,0,0,0,0,0
3,28,27,0,0,0,0,0,0,0,0
0,28,27,0,0,0,0,0,0,0,0
167,28,27,clash_tap,0,364,92,590,1525,0,0
167,28,27,0,0,0,0,0,0,0,0
3,28,28,match_tap,216,199,309,173,844,904,0
3,28,28,0,0,0,0,0,0,0,0
167,28,28,0,0,0,0,0,0,0,0
0,28,28,0,0,0,0,0,0,0,0
127,28,29,0,0,0,0,0,0,0,0
127,28,29,0,0,0,0,0,0,0,0
7,28,29,0,0,0,0,0,0,0,0
7,28,29,clash_this,251,230,115,177,264,861,0
127,28,30,0,0,0,0,0,0,0,0
127,28,30,match_this,799,0,133,268,209,786,0
7,28,30,0,0,0,0,0,0,0,0
7,28,30,0,0,0,0,0,0,0,0
153,28,31,0,0,0,0,0,0,0,0
153,28,31,0,0,0,0,0,0,0,0
133,28,31,clash_tap,0,923,0,740,649,901,0
133,28,31,0,0,0,0,0,0,0,0
153,28,32,match_tap,0,0,0,580,511,1412,0
153,28,32,0,0,0,0,0,0,0,0
133,28,32,0,0,0,0,0,0,0,0
133,28,32,0,0,0,0,0,0,0,0
0,28,33,0,0,0,0,0,0,0,0
21,28,33,0,0,0,0,0,0,0,0
177,28,33,0,0,0,0,0,0,0,0
23,28,33,0,0,0,0,0,0,0,0
21,28,34,0,0,0,0,0,0,0,0
21,28,34,match_this,798,378,0,215,1016,606,0
0,28,34,0,0,0,0,0,0,0,0
177,28,34,0,0,0,0,0,0,0,0
73,28,35,0,0,0,0,0,0,0,0
73,28,35,0,0,0,0,0,0,0,0
121,28,35,clash_tap,1379,0,146,577,323,615,0
121,28,35,0,0,0,0,0,0,0,0
73,28,36,match_tap,679,307,291,802,154,832,0
73,28,36,0,0,0,0,0,0,0,0
121,28,36,0,0,0,0,0,0,0,0
121,28,36,0,0,0,0,0,0,0,0
0,28,37,0,0,0,0,0,0,0,0
97,28,37,0,0,0,0,0,0,0,0
37,28,37,0,0,0,0,0,0,0,0
37,28,37,clash_this,1252,643,185,353,253,302,0
97,28,38,0,0,0,0,0,0,0,0
97,28,38,match_this,1223,505,150,225,375,503,0
0,28,38,0,0,0,0,0,0,0,0
37,28,38,0,0,0,0,0,0,0,0
87,28,39,0,0,0,0,0,0,0,0
0,28,39,0,0,0,0,0,0,0,0
63,28,39,clash_tap,1425,732,0,478,287,0,0
63,28,39,0,0,0,0,0,0,0,0
87,28,40,match_tap,330,1362,0,359,307,1432,0
87,28,40,0,0,0,0,0,0,0,0
63,28,40,0,0,0,0,0,0,0,0
0,28,40,0,0,0,0,0,0,0,0
97,29,1,match_tap,634,292,0,0,973,174,0
103,29,1,0,0,0,0,0,0,0,0
183,29,1,0,0,0,0,0,0,0,0
183,29,1,0,0,0,0,0,0,0,0
103,29,2,0,0,0,0,0,0,0,0
103,29,2,0,0,0,0,0,0,0,0
17,29,2,clash_tap,0,1364,200,1409,0,0,0
183,29,2,0,0,0,0,0,0,0,0
81,29,3,0,0,0,0,0,0,0,0
119,29,3,match_this,891,331,307,244,174,0,0
13,29,3,0,0,0,0,0,0,0,0
13,29,3,0,0,0,0,0,0,0,0
81,29,4,0,0,0,0,0,0,0,0
81,29,4,0,0,0,0,0,0,0,0
13,29,4,0,0,0,0,0,0,0,0
187,29,4,clash_this,391,237,0,0,0,216,0
81,29,5,match_tap,348,0,0,187,592,1071,0
119,29,5,0,0,0,0,0,0,0,0
67,29,5,0,0,0,0,0,0,0,0
67,29,5,0,0,0,0,0,0,0,0
119,29,6,0,0,0,0,0,0,0,0
119,29,6,0,0,0,0,0,0,0,0
133,29,6,clash_tap,710,1161,0,1027,350,1963,0
67,29,6,0,0,0,0,0,0,0,0
141,29,7,0,0,0,0,0,0,0,0
59,29,7,match_this,554,280,0,178,1234,1745,0
49,29,7,0,0,0,0,0,0,0,0
49,29,7,0,0,0,0,0,0,0,0
141,29,8,0,0,0,0,0,0,0,0
141,29,8,0,0,0,0,0,0,0,0
49,29,8,0,0,0,0,0,0,0,0
151,29,8,clash_this,1506,296,237,1101,729,1537,0
61,29,9,match_tap,0,145,288,666,714,1777,0
139,29,9,0,0,0,0,0,0,0,0
17,29,9,0,0,0,0,0,0,0,0
17,29,9,0,0,0,0,0,0,0,0
139,29,10,0,0,0,0,0,0,0,0
139,29,10,0,0,0,0,0,0,0,0
0,29,10,0,0,0,0,0,0,0,0
183,29,10,clash_this,174,144,262,291,233,1263,0
157,29,11,match_tap,156,178,168,253,227,1777,0
0,29,11,0,0,0,0,0,0,0,0
197,29,11,0,0,0,0,0,0,0,0
197,29,11,0,0,0,0,0,0,0,0
43,29,12,0,0,0,0,0,0,0,0
43,29,12,0,0,0,0,0,0,0,0
197,29,12,0,0,0,0,0,0,0,0
3,29,12,clash_this,656,311,187,365,474,1175,0
0,29,13,0,0,0,0,0,0,0,0
39,29,13,match_this,1386,991,152,289,395,726,0
107,29,13,0,0,0,0,0,0,0,0
107,29,13,0,0,0,0,0,0,0,0
161,29,14,0,0,0,0,0,0,0,0
161,29,14,0,0,0,0,0,0,0,0
93,29,14,clash_tap,1224,1652,280,371,536,1619,0
107,29,14,0,0,0,0,0,0,0,0
9,29,15,match_tap,1184,944,0,230,184,1750,0
0,29,15,0,0,0,0,0,0,0,0
33,29,15,0,0,0,0,0,0,0,0
33,29,15,0,0,0,0,0,0,0,0
191,29,16,0,0,0,0,0,0,0,0
191,29,16,0,0,0,0,0,0,0,0
33,29,16,0,0,0,0,0,0,0,0
167,29,16,clash_this,0,1293,0,481,460,333,0
0,29,17,0,0,0,0,0,0,0,0
143,29,17,match_this,1878,1659,204,1104,1461,1655,0
173,29,17,0,0,0,0,0,0,0,0
173,29,17,0,0,0,0,0,0,0,0
57,29,18,0,0,0,0,0,0,0,0
57,29,18,0,0,0,0,0,0,0,0
0,29,18,0,0,0,0,0,0,0,0
27,29,18,clash_this,0,0,0,508,255,0,0
53,29,19,0,0,0,0,0,0,0,0
147,29,19,match_this,416,196,360,154,914,1417,0
93,29,19,0,0,0,0,0,0,0,0
93,29,19,0,0,0,0,0,0,0,0
53,29,20,0,0,0,0,0,0,0,0
53,29,20,0,0,0,0,0,0,0,0
93,29,20,0,0,0,0,0,0,0,0
107,29,20,clash_this,1209,0,287,275,185,493,0
53,29,21,match_tap,0,781,225,762,245,1663,0
147,29,21,0,0,0,0,0,0,0,0
185,29,21,0,0,0,0,0,0,0,0
185,29,21,0,0,0,0,0,0,0,0
147,29,22,0,0,0,0,0,0,0,0
147,29,22,0,0,0,0,0,0,0,0
0,29,22,0,0,0,0,0,0,0,0
15,29,22,clash_this,94,627,0,548,472,914,0
173,29,23,match_tap,267,1362,175,403,292,1878,0
0,29,23,0,0,0,0,0,0,0,0
157,29,23,0,0,0,0,0,0,0,0
157,29,23,0,0,0,0,0,0,0,0
27,29,24,0,0,0,0,0,0,0,0
27,29,24,0,0,0,0,0,0,0,0
157,29,24,0,0,0,0,0,0,0,0
43,29,24,clash_this,166,0,211,561,457,1546,0
0,29,25,0,0,0,0,0,0,0,0
87,29,25,match_this,0,553,338,1549,544,1829,0
79,29,25,0,0,0,0,0,0,0,0
79,29,25,0,0,0,0,0,0,0,0
113,29,26,0,0,0,0,0,0,0,0
113,29,26,0,0,0,0,0,0,0,0
121,29,26,clash_tap,313,328,163,429,422,167,0
79,29,26,0,0,0,0,0,0,0,0
197,29,27,match_tap,0,1090,212,755,523,1002,0
0,29,27,0,0,0,0,0,0,0,0
167,29,27,0,0,0,0,0,0,0,0
167,29,27,0,0,0,0,0,0,0,0
3,29,28,0,0,0,0,0,0,0,0
3,29,28,0,0,0,0,0,0,0,0
33,29,28,clash_tap,670,1353,0,1056,376,919,0
0,29,28,0,0,0,0,0,0,0,0
73,29,29,match_tap,1181,718,252,708,586,1436,0
127,29,29,0,0,0,0,0,0,0,0
7,29,29,0,0,0,0,0,0,0,0
7,29,29,0,0,0,0,0,0,0,0
127,29,30,0,0,0,0,0,0,0,0
127,29,30,0,0,0,0,0,0,0,0
193,29,30,clash_tap,512,743,0,614,1061,0,0
7,29,30,0,0,0,0,0,0,0,0
153,29,31,0,0,0,0,0,0,0,0
47,29,31,match_this,686,108,0,474,420,609,0
133,29,31,0,0,0,0,0,0,0,0
133,29,31,0,0,0,0,0,0,0,0
153,29,32,0,0,0,0,0,0,0,0
153,29,32,0,0,0,0,0,0,0,0
133,29,32,0,0,0,0,0,0,0,0
67,29,32,clash_this,734,0,222,0,518,1393,0
0,29,33,0,0,0,0,0,0,0,0
179,29,33,match_this,0,259,467,678,544,771,0
177,29,33,0,0,0,0,0,0,0,0
23,29,33,0,0,0,0,0,0,0,0
21,29,34,0,0,0,0,0,0,0,0
21,29,34,0,0,0,0,0,0,0,0
0,29,34,0,0,0,0,0,0,0,0
23,29,34,clash_this,0,689,138,794,644,1698,0
73,29,35,0,0,0,0,0,0,0,0
127,29,35,match_this,0,414,169,290,305,0,0
121,29,35,0,0,0,0,0,0,0,0
121,29,35,0,0,0,0,0,0,0,0
73,29,36,0,0,0,0,0,0,0,0
73,29,36,0,0,0,0,0,0,0,0
121,29,36,0,0,0,0,0,0,0,0
79,29,36,clash_this,509,188,244,317,401,926,0
0,29,37,0,0,0,0,0,0,0,0
103,29,37,match_this,0,235,0,244,318,0,0
37,29,37,0,0,0,0,0,0,0,0
37,29,37,0,0,0,0,0,0,0,0
97,29,38,0,0,0,0,0,0,0,0
97,29,38,0,0,0,0,0,0,0,0
0,29,38,0,0,0,0,0,0,0,0
163,29,38,clash_this,952,524,0,367,467,316,0
113,29,39,match_tap,815,1213,101,1062,842,1759,0
0,29,39,0,0,0,0,0,0,0,0
63,29,39,0,0,0,0,0,0,0,0
63,29,39,0,0,0,0,0,0,0,0
87,29,40,0,0,0,0,0,0,0,0
87,29,40,0,0,0,0,0,0,0,0
137,29,40,clash_tap,205,187,234,441,286,912,0
0,29,40,0,0,0,0,0,0,0,0
97,30,1,0,0,0,0,0,0,0,0
103,30,1,0,0,0,0,0,0,0,0
17,30,1,clash_tap,0,0,146,877,118,650,0
183,30,1,0,0,0,0,0,0,0,0
103,30,2,0,0,0,0,0,0,0,0
103,30,2,0,0,0,0,0,0,0,0
17,30,2,0,0,0,0,0,0,0,0
183,30,2,0,0,0,0,0,0,0,0
81,30,3,0,0,0,0,0,0,0,0
119,30,3,0,0,0,0,0,0,0,0
13,30,3,0,0,0,0,0,0,0,0
187,30,3,clash_this,1401,1266,140,729,507,704,0
81,30,4,0,0,0,0,0,0,0,0
119,30,4,match_this,1377,1540,180,981,492,537,0
13,30,4,0,0,0,0,0,0,0,0
